,question,image_file,agentType,minmax_axis_normalized_error
1336,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetclass_type_reorderalph_colorgrey20.png,Human/Math-3,0.20268666666666668
1337,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetclass_type_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.08543333333333333
1338,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetclass_type_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.08533148148148148
1339,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetclass_type_reorderalph_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.08168333333333334
1340,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetclass_type_reorderalph_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.06357222222222222
1341,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetclass_type_reorderlarge_to_small_colorgrey20.png,GPT-4V,0.032600000000000004
1342,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetclass_type_reorderlarge_to_small_colorgrey20.png,Human/Math-2-1,0.12797666666666668
1343,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetclass_type_reorderlarge_to_small_colorgrey20.png,Human/Math-3,0.07607777777777779
1344,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetclass_type_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.08472833333333334
1345,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetclass_type_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.07870185185185186
1346,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetclass_type_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.08279444444444445
1347,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetclass_type_reorderlarge_to_small_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.06597962962962962
1348,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetnone_reorderalph_colorgrey20.png,GPT-4V,0.039683333333333334
1349,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetnone_reorderalph_colorgrey20.png,Human/Math-2-1,0.24539375000000002
1350,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetnone_reorderalph_colorgrey20.png,Human/Math-3,0.5353833333333333
1351,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.08429444444444445
1352,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.08185
1353,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.08462777777777779
1354,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetnone_reorderalph_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.07325000000000001
1355,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-2-1,0.31145555555555554
1356,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-3,0.0840611111111111
1357,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.0835375
1358,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.08051666666666667
1359,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.07435
1360,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",star_x1grade_facetnone_reorderlarge_to_small_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.07543333333333332
1362,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1decade_facetnone_reorderalph_colorgrey20.png,Human/Math-2-1,0.1736666666666667
1363,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1decade_facetnone_reorderalph_colorgrey20.png,Human/Math-3,0.02944444444444444
1364,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1decade_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.19604166666666667
1369,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1decade_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-2-1,0.14833333333333334
1370,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1decade_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-3,0.1738888888888889
1371,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1decade_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.13666666666666666
1375,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1decade_facetoccRole_reorderalph_colorgrey20.png,GPT-4V,0.1688888888888889
1376,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1decade_facetoccRole_reorderalph_colorgrey20.png,Human/Math-2-1,0.06583333333333334
1377,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1decade_facetoccRole_reorderalph_colorgrey20.png,Human/Math-3,0.021666666666666667
1378,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1decade_facetoccRole_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.7006666666666667
1379,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1decade_facetoccRole_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.30666666666666664
1382,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1decade_facetoccRole_reorderlarge_to_small_colorgrey20.png,GPT-4V,0.0838888888888889
1383,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1decade_facetoccRole_reorderlarge_to_small_colorgrey20.png,Human/Math-2-1,0.19166666666666665
1384,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1decade_facetoccRole_reorderlarge_to_small_colorgrey20.png,Human/Math-3,0.0011111111111111105
1385,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1decade_facetoccRole_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.10700000000000001
1389,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetdecade_reorderalph_colorgrey20.png,GPT-4V,0.08166666666666668
1390,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetdecade_reorderalph_colorgrey20.png,Human/Math-2-1,0.0016666666666666635
1391,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetdecade_reorderalph_colorgrey20.png,Human/Math-3,0.07145833333333333
1392,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetdecade_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.3138888888888889
1393,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetdecade_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.6136666666666667
1396,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetdecade_reorderlarge_to_small_colorgrey20.png,GPT-4V,0.07500000000000001
1397,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetdecade_reorderlarge_to_small_colorgrey20.png,Human/Math-2-1,0.08638888888888889
1398,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetdecade_reorderlarge_to_small_colorgrey20.png,Human/Math-3,0.0575
1403,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetnone_reorderalph_colorgrey20.png,GPT-4V,0.010333333333333332
1404,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetnone_reorderalph_colorgrey20.png,Human/Math-2-1,0.0275
1405,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetnone_reorderalph_colorgrey20.png,Human/Math-3,0.05133333333333334
1406,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.8623333333333333
1407,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,1.0450000000000002
1410,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetnone_reorderlarge_to_small_colorgrey20.png,GPT-4V,0.029666666666666668
1411,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-2-1,0.07962962962962963
1412,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-3,0.16333333333333333
1413,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",accidents_x1occRole_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.41500000000000004
